donation_id,amount,created_at,campaign_id,donor_hash,_loaded_at
AB-1-00918,26.9,2026-01-08 10:00:00,small_dollar,sha256:bd2aa16a729b24ee,2026-07-10 17:40:38
AB-1-00919,257.64,2026-01-16 07:00:00,fundraising_2026,sha256:d76c46a20ee804c7,2026-07-10 17:40:38
AB-1-00920,4.8,2026-03-22 12:00:00,fundraising_2026,sha256:8ebabe51aad5388a,2026-07-10 17:40:38
AB-1-00921,25.01,2026-03-14 04:00:00,volunteer_drive,sha256:45f33727c2ddee0c,2026-07-10 17:40:38
AB-1-00922,54.71,2026-03-28 23:00:00,fundraising_2026,sha256:909ada381556936e,2026-07-10 17:40:38
AB-1-00923,9.26,2026-02-07 12:00:00,fundraising_2026,sha256:4e9cd1793aee4992,2026-07-10 17:40:38
AB-1-00924,47.63,2026-01-07 17:00:00,small_dollar,sha256:c57a778033cf3a6f,2026-07-10 17:40:38
AB-1-00925,9.96,2026-03-31 04:00:00,volunteer_drive,sha256:0e77e47cf09c3365,2026-07-10 17:40:38
AB-1-00926,10.12,2026-03-25 18:00:00,volunteer_drive,sha256:b75c083e9e425712,2026-07-10 17:40:38
AB-1-00927,25.92,2026-02-04 13:00:00,fundraising_2026,sha256:efc1ce1cd0a5f7ab,2026-07-10 17:40:38
AB-1-00928,24.24,2026-02-22 13:00:00,gotv_march,sha256:dec832582c550898,2026-07-10 17:40:38
AB-1-00929,23.35,2026-03-25 00:00:00,gotv_march,sha256:b5a8c09d155553d2,2026-07-10 17:40:38
AB-1-00930,9.88,2026-02-26 19:00:00,volunteer_drive,sha256:f2911e33cfb373af,2026-07-10 17:40:38
AB-1-00931,267.64,2026-02-17 04:00:00,fundraising_2026,sha256:c73855bd1734f60d,2026-07-10 17:40:38
AB-1-00932,10.74,2026-02-01 19:00:00,gotv_march,sha256:61068403f1a1e057,2026-07-10 17:40:38
AB-1-00933,24.75,2026-03-30 03:00:00,fundraising_2026,sha256:70dff55432a68135,2026-07-10 17:40:38
AB-1-00934,10.09,2026-03-10 06:00:00,gotv_march,sha256:04297e8c059da77b,2026-07-10 17:40:38
AB-1-00935,10.39,2026-03-21 23:00:00,fundraising_2026,sha256:6d4b6960d4cf3f95,2026-07-10 17:40:38
AB-1-00936,4.76,2026-03-26 16:00:00,fundraising_2026,sha256:881cb54815d16033,2026-07-10 17:40:38
AB-1-00937,22.77,2026-03-31 19:00:00,fundraising_2026,sha256:928d0c11943f7e63,2026-07-10 17:40:38
AB-1-00938,267.6,2026-03-26 08:00:00,gotv_march,sha256:679a41ddf9c59e1b,2026-07-10 17:40:38
AB-1-00939,244.33,2026-01-03 09:00:00,small_dollar,sha256:f0b22f826c3d03fa,2026-07-10 17:40:38
AB-1-00940,53.67,2026-01-13 10:00:00,fundraising_2026,sha256:cf0cb92f2d7ce932,2026-07-10 17:40:38
AB-1-00941,108.53,2026-03-06 14:00:00,fundraising_2026,sha256:a6362d0a4017553f,2026-07-10 17:40:38
AB-1-00942,24.95,2026-03-09 09:00:00,volunteer_drive,sha256:c90ab4045891c658,2026-07-10 17:40:38
AB-1-00943,25.63,2026-03-29 11:00:00,volunteer_drive,sha256:577df9fe43376efa,2026-07-10 17:40:38
AB-1-00944,5.13,2026-03-06 08:00:00,small_dollar,sha256:0664f1e343d7fcff,2026-07-10 17:40:38
AB-1-00945,23.63,2026-01-04 17:00:00,gotv_march,sha256:1d48ade52b989164,2026-07-10 17:40:38
AB-1-00946,5.23,2026-03-26 04:00:00,volunteer_drive,sha256:8c5bd66a3849883d,2026-07-10 17:40:38
AB-1-00947,54.71,2026-03-15 04:00:00,gotv_march,sha256:72c0fc72d6d4cf8a,2026-07-10 17:40:38
AB-1-00948,231.93,2026-01-17 06:00:00,volunteer_drive,sha256:978bd2dc5b275b23,2026-07-10 17:40:38
AB-1-00949,269.93,2026-02-09 22:00:00,volunteer_drive,sha256:84b1186eb343e5fe,2026-07-10 17:40:38
AB-1-00950,108.34,2026-01-19 20:00:00,gotv_march,sha256:cd425c119adaad8e,2026-07-10 17:40:38
AB-1-00951,4.68,2026-03-10 23:00:00,volunteer_drive,sha256:69e221ba75388c07,2026-07-10 17:40:38
AB-1-00952,48.03,2026-02-10 13:00:00,gotv_march,sha256:4aa8e626469d73c7,2026-07-10 17:40:38
AB-1-00953,9.37,2026-01-25 03:00:00,gotv_march,sha256:a8e5089b75bc2991,2026-07-10 17:40:38
AB-1-00954,94.64,2026-03-20 07:00:00,fundraising_2026,sha256:1d8df85b63805814,2026-07-10 17:40:38
AB-1-00955,10.0,2026-03-30 15:00:00,small_dollar,sha256:b1e246b6e81f4aa6,2026-07-10 17:40:38
AB-1-00956,49.91,2026-02-17 05:00:00,volunteer_drive,sha256:60e7ed29f9797931,2026-07-10 17:40:38
AB-1-00957,52.65,2026-01-29 01:00:00,fundraising_2026,sha256:4b50e9ecb9751545,2026-07-10 17:40:38
AB-1-00958,258.57,2026-02-22 07:00:00,volunteer_drive,sha256:81a5fdc1af2e5e34,2026-07-10 17:40:38
AB-1-00959,53.67,2026-01-09 05:00:00,small_dollar,sha256:33c517b0015c2c53,2026-07-10 17:40:38
AB-1-00960,49.05,2026-02-28 07:00:00,fundraising_2026,sha256:354ca19b02b43ebc,2026-07-10 17:40:38
AB-1-00961,24.47,2026-02-18 23:00:00,fundraising_2026,sha256:554249850c27fc1b,2026-07-10 17:40:38
AB-1-00962,5.38,2026-02-27 14:00:00,volunteer_drive,sha256:76b2c984d1cab189,2026-07-10 17:40:38
AB-1-00963,5.06,2026-02-20 23:00:00,fundraising_2026,sha256:3a089a3017bb8a4a,2026-07-10 17:40:38
AB-1-00964,26.37,2026-02-26 12:00:00,gotv_march,sha256:14d91a76a7dd9e2a,2026-07-10 17:40:38
AB-1-00965,108.38,2026-02-24 09:00:00,volunteer_drive,sha256:331cad7687e673d4,2026-07-10 17:40:38
AB-1-00966,5.22,2026-03-24 14:00:00,fundraising_2026,sha256:797f052e94ec5ac7,2026-07-10 17:40:38
AB-1-00967,92.71,2026-03-16 22:00:00,small_dollar,sha256:e355ce527c416d73,2026-07-10 17:40:38
AB-1-00968,50.9,2026-01-04 05:00:00,volunteer_drive,sha256:f1b1eee16f1e6674,2026-07-10 17:40:38
AB-1-00969,25.96,2026-01-12 08:00:00,volunteer_drive,sha256:d467e7b79414b7bb,2026-07-10 17:40:38
AB-1-00970,5.21,2026-01-16 02:00:00,gotv_march,sha256:58a6d6150de41886,2026-07-10 17:40:38
AB-1-00971,102.24,2026-02-19 23:00:00,volunteer_drive,sha256:2815f160d777e38c,2026-07-10 17:40:38
AB-1-00972,10.82,2026-02-18 01:00:00,volunteer_drive,sha256:fff6802959e46ade,2026-07-10 17:40:38
AB-1-00973,227.57,2026-01-19 05:00:00,gotv_march,sha256:71973c4f5de1ebba,2026-07-10 17:40:38
AB-1-00974,234.03,2026-02-27 09:00:00,volunteer_drive,sha256:bafedef5e716ee33,2026-07-10 17:40:38
AB-1-00975,22.56,2026-01-01 19:00:00,small_dollar,sha256:0538fcda8504a77f,2026-07-10 17:40:38
AB-1-00976,107.65,2026-03-11 00:00:00,volunteer_drive,sha256:5c0b85376eaebf96,2026-07-10 17:40:38
AB-1-00977,49.1,2026-03-26 15:00:00,fundraising_2026,sha256:3354e999bb4aa099,2026-07-10 17:40:38
AB-1-00978,95.56,2026-01-01 07:00:00,volunteer_drive,sha256:54f1850c6eac512f,2026-07-10 17:40:38
AB-1-00979,242.45,2026-01-19 01:00:00,volunteer_drive,sha256:708e94da22784d08,2026-07-10 17:40:38
AB-1-00980,95.97,2026-03-27 18:00:00,fundraising_2026,sha256:d2518d0c8e0fe01b,2026-07-10 17:40:38
AB-1-00981,10.34,2026-02-23 05:00:00,volunteer_drive,sha256:d8fe5ef70c059174,2026-07-10 17:40:38
AB-1-00982,4.59,2026-03-16 11:00:00,gotv_march,sha256:f973a452c1905a5e,2026-07-10 17:40:38
AB-1-00983,53.43,2026-02-18 02:00:00,fundraising_2026,sha256:b715f74aed738778,2026-07-10 17:40:38
AB-1-00984,267.97,2026-01-18 03:00:00,gotv_march,sha256:99edec86d509ec69,2026-07-10 17:40:38
AB-1-00985,235.45,2026-03-09 06:00:00,fundraising_2026,sha256:3d3bfb1bc41c4592,2026-07-10 17:40:38
AB-1-00986,4.98,2026-03-22 16:00:00,gotv_march,sha256:8b62536d7a3ddd9b,2026-07-10 17:40:38
AB-1-00987,101.5,2026-02-10 08:00:00,gotv_march,sha256:14c756ed5be13421,2026-07-10 17:40:38
AB-1-00988,50.2,2026-03-20 18:00:00,small_dollar,sha256:95c5147e17cdd7ce,2026-07-10 17:40:38
AB-1-00989,10.42,2026-01-24 19:00:00,volunteer_drive,sha256:629b6700b8d2421e,2026-07-10 17:40:38
AB-1-00990,264.84,2026-01-04 14:00:00,volunteer_drive,sha256:c53fb0cc03d3849d,2026-07-10 17:40:38
AB-1-00991,4.83,2026-02-23 13:00:00,volunteer_drive,sha256:aa60e402d28fffa3,2026-07-10 17:40:38
AB-1-00992,23.77,2026-01-26 22:00:00,fundraising_2026,sha256:962eca4e7f69df4c,2026-07-10 17:40:38
AB-1-00993,26.34,2026-03-06 17:00:00,fundraising_2026,sha256:22ef92af12075255,2026-07-10 17:40:38
AB-1-00994,253.45,2026-02-13 12:00:00,fundraising_2026,sha256:47c100d53b07f62c,2026-07-10 17:40:38
AB-1-00995,27.11,2026-01-25 10:00:00,small_dollar,sha256:79a989ea84dc7879,2026-07-10 17:40:38
AB-1-00996,9.96,2026-01-05 20:00:00,small_dollar,sha256:26ef5de4d1577fdd,2026-07-10 17:40:38
AB-1-00997,52.84,2026-03-10 10:00:00,small_dollar,sha256:c8a483ed0f071abe,2026-07-10 17:40:38
AB-1-00998,25.32,2026-01-08 16:00:00,gotv_march,sha256:e117208e69ca2f89,2026-07-10 17:40:38
AB-1-00999,103.71,2026-01-03 06:00:00,gotv_march,sha256:7656f310a29338f8,2026-07-10 17:40:38
AB-1-01000,4.84,2026-01-20 08:00:00,small_dollar,sha256:ca0363a06320c688,2026-07-10 17:40:38
AB-1-01001,97.79,2026-01-22 18:00:00,fundraising_2026,sha256:0e0356dd30b147c8,2026-07-10 17:40:38
AB-1-01002,26.05,2026-02-09 22:00:00,gotv_march,sha256:2d5bf36937613816,2026-07-10 17:40:38
AB-1-01003,24.76,2026-03-05 07:00:00,gotv_march,sha256:6ff154372bfb6c86,2026-07-10 17:40:38
AB-1-01004,4.87,2026-02-08 05:00:00,fundraising_2026,sha256:64451dc7a9b8bc33,2026-07-10 17:40:38
AB-1-01005,90.5,2026-01-12 14:00:00,small_dollar,sha256:f72eabe7268f0380,2026-07-10 17:40:38
AB-1-01006,27.12,2026-01-20 06:00:00,gotv_march,sha256:365889c6956bcc53,2026-07-10 17:40:38
AB-1-01007,103.53,2026-01-19 03:00:00,volunteer_drive,sha256:6c24873417767db9,2026-07-10 17:40:38
AB-1-01008,52.14,2026-01-05 14:00:00,fundraising_2026,sha256:3f580d01bf789c4f,2026-07-10 17:40:38
AB-1-01009,107.44,2026-01-06 21:00:00,gotv_march,sha256:db2d857797afa1e3,2026-07-10 17:40:38
AB-1-01010,105.32,2026-01-06 03:00:00,gotv_march,sha256:2244c1050df6da93,2026-07-10 17:40:38
AB-1-01011,9.64,2026-02-09 20:00:00,volunteer_drive,sha256:c87a5c490981d246,2026-07-10 17:40:38
AB-1-01012,51.71,2026-03-10 10:00:00,gotv_march,sha256:14e23926bea85128,2026-07-10 17:40:38
AB-1-01013,5.46,2026-02-05 03:00:00,fundraising_2026,sha256:4241e2347e29e38a,2026-07-10 17:40:38
AB-1-01014,23.86,2026-02-14 17:00:00,gotv_march,sha256:9319f79228dbac3e,2026-07-10 17:40:38
AB-1-01015,25.57,2026-01-22 02:00:00,gotv_march,sha256:ca42638a43e49271,2026-07-10 17:40:38
AB-1-01016,4.97,2026-01-07 04:00:00,fundraising_2026,sha256:c3061e1b0a963362,2026-07-10 17:40:38
AB-1-01017,48.92,2026-01-07 02:00:00,small_dollar,sha256:83d7c69dea310a5b,2026-07-10 17:40:38
AB-1-01018,10.43,2026-02-09 10:00:00,fundraising_2026,sha256:5e3743f958923bec,2026-07-10 17:40:38
AB-1-01019,9.19,2026-03-01 18:00:00,small_dollar,sha256:553ae6180d2aa174,2026-07-10 17:40:38
AB-1-01020,260.51,2026-02-09 21:00:00,small_dollar,sha256:c7b17578da4f503b,2026-07-10 17:40:38
AB-1-01021,95.16,2026-01-29 04:00:00,gotv_march,sha256:3c275f641b3af02e,2026-07-10 17:40:38
AB-1-01022,26.44,2026-03-31 21:00:00,gotv_march,sha256:ed5b0a74c03dcd7c,2026-07-10 17:40:38
AB-1-01023,46.13,2026-01-04 02:00:00,small_dollar,sha256:44ef1376542384d8,2026-07-10 17:40:38
AB-1-01024,25.52,2026-01-22 09:00:00,volunteer_drive,sha256:42fd0882ebc3591a,2026-07-10 17:40:38
AB-1-01025,4.83,2026-02-21 22:00:00,fundraising_2026,sha256:0fc1dcca009d574d,2026-07-10 17:40:38
AB-1-01026,50.91,2026-03-10 14:00:00,volunteer_drive,sha256:4fa7f19e8189623e,2026-07-10 17:40:38
AB-1-01027,48.84,2026-03-12 05:00:00,gotv_march,sha256:4e184f358dc75cd0,2026-07-10 17:40:38
AB-1-01028,52.84,2026-03-30 18:00:00,small_dollar,sha256:b7c034915b3f8ec9,2026-07-10 17:40:38
AB-1-01029,236.81,2026-02-13 17:00:00,fundraising_2026,sha256:852847bdec0d4dee,2026-07-10 17:40:38
AB-1-01030,5.09,2026-03-15 15:00:00,small_dollar,sha256:86fa4b53513a1a8e,2026-07-10 17:40:38
AB-1-01031,9.62,2026-01-13 14:00:00,small_dollar,sha256:50ced1119b832799,2026-07-10 17:40:38
AB-1-01032,105.43,2026-01-14 21:00:00,small_dollar,sha256:cb06d15378208a7e,2026-07-10 17:40:38
AB-1-01033,4.59,2026-03-24 21:00:00,volunteer_drive,sha256:649223e35a34ad94,2026-07-10 17:40:38
AB-1-01034,10.32,2026-03-23 00:00:00,small_dollar,sha256:b66100880ef59f4a,2026-07-10 17:40:38
AB-1-01035,98.94,2026-02-19 19:00:00,volunteer_drive,sha256:49e277aea3f29ee0,2026-07-10 17:40:38
AB-1-01036,105.89,2026-02-10 09:00:00,gotv_march,sha256:1dec22eb714a7ef1,2026-07-10 17:40:38
AB-1-01037,27.45,2026-02-25 22:00:00,fundraising_2026,sha256:72a88a9c102186fc,2026-07-10 17:40:38
AB-1-01038,10.71,2026-03-07 12:00:00,fundraising_2026,sha256:3c64855e9ae5ace6,2026-07-10 17:40:38
AB-1-01039,5.2,2026-03-12 01:00:00,gotv_march,sha256:5730151c16bd7adc,2026-07-10 17:40:38
AB-1-01040,9.86,2026-02-06 00:00:00,small_dollar,sha256:600b0ea08aca7051,2026-07-10 17:40:38
AB-1-01041,49.35,2026-02-18 12:00:00,volunteer_drive,sha256:e1c898a9df9a642c,2026-07-10 17:40:38
AB-1-01042,10.11,2026-03-02 04:00:00,gotv_march,sha256:6dcb07d70ff2cf6a,2026-07-10 17:40:38
AB-1-01043,231.28,2026-01-20 09:00:00,fundraising_2026,sha256:06f25d1271d6fca5,2026-07-10 17:40:38
AB-1-01044,269.24,2026-01-03 04:00:00,small_dollar,sha256:97f697f95ce77efd,2026-07-10 17:40:38
AB-1-01045,10.28,2026-01-18 02:00:00,small_dollar,sha256:a0f832dc204bbe74,2026-07-10 17:40:38
AB-1-01046,51.23,2026-03-31 19:00:00,small_dollar,sha256:1a046982696f936c,2026-07-10 17:40:38
AB-1-01047,48.55,2026-03-12 14:00:00,volunteer_drive,sha256:31d9bd6c2350c59a,2026-07-10 17:40:38
AB-1-01048,53.47,2026-01-01 18:00:00,volunteer_drive,sha256:cf264eb68a4c7180,2026-07-10 17:40:38
AB-1-01049,101.53,2026-02-04 13:00:00,fundraising_2026,sha256:ee816dfad685b109,2026-07-10 17:40:38
AB-1-01050,243.43,2026-03-14 15:00:00,small_dollar,sha256:f87134f6dc6dc4b0,2026-07-10 17:40:38
AB-1-01051,261.56,2026-01-11 04:00:00,gotv_march,sha256:361106774fce5684,2026-07-10 17:40:38
AB-1-01052,91.77,2026-01-11 16:00:00,small_dollar,sha256:d81e73a11624dfbd,2026-07-10 17:40:38
AB-1-01053,5.18,2026-03-26 21:00:00,gotv_march,sha256:b821f09c529d820d,2026-07-10 17:40:38
AB-1-01054,4.97,2026-02-13 17:00:00,small_dollar,sha256:c163ef923645dbbb,2026-07-10 17:40:38
AB-1-01055,27.3,2026-02-12 13:00:00,gotv_march,sha256:8890094abcd0e12a,2026-07-10 17:40:38
AB-1-01056,104.99,2026-01-05 22:00:00,gotv_march,sha256:0713b90feece19a1,2026-07-10 17:40:38
AB-1-01057,10.15,2026-03-02 18:00:00,gotv_march,sha256:3dcb13cfdbf0c4bc,2026-07-10 17:40:38
AB-1-01058,24.92,2026-03-21 00:00:00,volunteer_drive,sha256:32bf6e81ad3ead13,2026-07-10 17:40:38
AB-1-01059,10.23,2026-02-05 08:00:00,gotv_march,sha256:7c9b9cdbb3d9c741,2026-07-10 17:40:38
AB-1-01060,5.1,2026-01-02 23:00:00,volunteer_drive,sha256:806cbea8b6dc5772,2026-07-10 17:40:38
AB-1-01061,26.41,2026-02-17 05:00:00,volunteer_drive,sha256:bc9e237ccf82492e,2026-07-10 17:40:38
AB-1-01062,27.42,2026-03-09 01:00:00,volunteer_drive,sha256:c39375983bd016ef,2026-07-10 17:40:38
AB-1-01063,52.7,2026-01-20 15:00:00,volunteer_drive,sha256:dc7d21a9ebf6af70,2026-07-10 17:40:38
AB-1-01064,10.16,2026-03-23 05:00:00,gotv_march,sha256:634be80d32396ba4,2026-07-10 17:40:38
AB-1-01065,4.67,2026-02-03 03:00:00,small_dollar,sha256:2156ea797465264d,2026-07-10 17:40:38
AB-1-01066,94.67,2026-03-02 23:00:00,small_dollar,sha256:e4b37e79fc663b43,2026-07-10 17:40:38
AB-1-01067,45.12,2026-01-19 16:00:00,small_dollar,sha256:2705cb617abeb1ad,2026-07-10 17:40:38
AB-1-01068,272.79,2026-02-10 16:00:00,fundraising_2026,sha256:c22eefea4ad70288,2026-07-10 17:40:38
AB-1-01069,51.1,2026-03-23 11:00:00,gotv_march,sha256:8e6cc055b5173445,2026-07-10 17:40:38
AB-1-01070,25.77,2026-02-04 03:00:00,small_dollar,sha256:73360b768239edc5,2026-07-10 17:40:38
AB-1-01071,10.47,2026-03-28 23:00:00,volunteer_drive,sha256:60981b8562476056,2026-07-10 17:40:38
AB-1-01072,9.63,2026-03-28 22:00:00,fundraising_2026,sha256:34be3cac767e2b02,2026-07-10 17:40:38
AB-1-01073,45.98,2026-01-09 00:00:00,fundraising_2026,sha256:09e67cafa9442972,2026-07-10 17:40:38
AB-1-01074,239.16,2026-02-14 07:00:00,volunteer_drive,sha256:1df6b608fe3b1106,2026-07-10 17:40:38
AB-1-01075,5.44,2026-03-21 02:00:00,volunteer_drive,sha256:8a3e53f32b4b7199,2026-07-10 17:40:38
AB-1-01076,272.89,2026-03-23 03:00:00,fundraising_2026,sha256:a2b43fdb0db0cc9a,2026-07-10 17:40:38
AB-1-01077,263.19,2026-01-17 12:00:00,volunteer_drive,sha256:fb5c60e5fe57601c,2026-07-10 17:40:38
AB-1-01078,23.97,2026-03-31 05:00:00,fundraising_2026,sha256:921e87a3e1e31474,2026-07-10 17:40:38
AB-1-01079,270.17,2026-02-05 13:00:00,gotv_march,sha256:afcfe0410f9b7629,2026-07-10 17:40:38
AB-1-01080,4.88,2026-01-10 08:00:00,gotv_march,sha256:1024f7fef300600f,2026-07-10 17:40:38
AB-1-01081,9.88,2026-02-03 08:00:00,small_dollar,sha256:0966bbfae4d4b7ed,2026-07-10 17:40:38
AB-1-01082,46.78,2026-01-26 19:00:00,small_dollar,sha256:7e19c21ba3d5d424,2026-07-10 17:40:38
AB-1-01083,10.23,2026-03-11 13:00:00,fundraising_2026,sha256:0dc2a0e9a97f0b71,2026-07-10 17:40:38
AB-1-01084,4.57,2026-02-03 03:00:00,gotv_march,sha256:cf03f9c69d532572,2026-07-10 17:40:38
AB-1-01085,10.31,2026-01-03 15:00:00,fundraising_2026,sha256:941fd2ee8398af09,2026-07-10 17:40:38
AB-1-01086,23.26,2026-03-27 12:00:00,gotv_march,sha256:fb0395e7163a2e64,2026-07-10 17:40:38
AB-1-01087,104.15,2026-03-15 00:00:00,small_dollar,sha256:7058677aa579a16f,2026-07-10 17:40:38
AB-1-01088,5.04,2026-02-21 23:00:00,fundraising_2026,sha256:449a69624c8643f4,2026-07-10 17:40:38
AB-1-01089,5.07,2026-03-30 15:00:00,gotv_march,sha256:184e5c557bc98cae,2026-07-10 17:40:38
AB-1-01090,5.13,2026-02-08 12:00:00,fundraising_2026,sha256:d2ed875dcc44dd88,2026-07-10 17:40:38
AB-1-01091,52.6,2026-02-13 02:00:00,gotv_march,sha256:f9bbd5a502b4ff33,2026-07-10 17:40:38
AB-1-01092,5.47,2026-01-23 17:00:00,volunteer_drive,sha256:45c4824c4e5725b2,2026-07-10 17:40:38
AB-1-01093,259.44,2026-02-19 03:00:00,small_dollar,sha256:208cb9150a659de2,2026-07-10 17:40:38
AB-1-01094,234.47,2026-03-22 14:00:00,fundraising_2026,sha256:45866e31724b7e06,2026-07-10 17:40:38
AB-1-01095,48.89,2026-03-17 07:00:00,gotv_march,sha256:f34ceb7f774bb088,2026-07-10 17:40:38
AB-1-01096,4.84,2026-02-27 00:00:00,gotv_march,sha256:91daabc9f83d94b8,2026-07-10 17:40:38
AB-1-01097,4.71,2026-01-06 12:00:00,small_dollar,sha256:7fb9a9f0138296ad,2026-07-10 17:40:38
AB-1-01098,253.97,2026-03-10 04:00:00,fundraising_2026,sha256:9dd07009ad1647bc,2026-07-10 17:40:38
AB-1-01099,225.95,2026-01-19 15:00:00,fundraising_2026,sha256:8a71203e0a3088b3,2026-07-10 17:40:38
AB-1-01100,4.67,2026-03-25 04:00:00,fundraising_2026,sha256:aef397e7d3a8ad4e,2026-07-10 17:40:38
AB-1-01101,93.41,2026-01-13 14:00:00,fundraising_2026,sha256:375a5bd17fbd45d1,2026-07-10 17:40:38
AB-1-01102,50.95,2026-01-14 03:00:00,volunteer_drive,sha256:f7fb2710baaaf0cd,2026-07-10 17:40:38
AB-1-01103,26.56,2026-01-26 13:00:00,small_dollar,sha256:b90f015391e8ec1e,2026-07-10 17:40:38
AB-1-01104,92.75,2026-03-29 18:00:00,volunteer_drive,sha256:4f70a4c3538fab0b,2026-07-10 17:40:38
AB-1-01105,22.82,2026-03-17 05:00:00,gotv_march,sha256:5a1828247acdeec1,2026-07-10 17:40:38
AB-1-01106,243.5,2026-02-23 05:00:00,volunteer_drive,sha256:e2194c70237e5f3e,2026-07-10 17:40:38
AB-1-01107,9.2,2026-03-16 01:00:00,small_dollar,sha256:49d514c74e8b6228,2026-07-10 17:40:38
AB-1-01108,4.51,2026-01-03 15:00:00,volunteer_drive,sha256:dd4f17edcaf5d116,2026-07-10 17:40:38
AB-1-01109,24.58,2026-03-25 18:00:00,small_dollar,sha256:5f653eb194057c20,2026-07-10 17:40:38
AB-1-01110,238.55,2026-01-27 04:00:00,small_dollar,sha256:94e27a69ecbb3f3d,2026-07-10 17:40:38
AB-1-01111,226.88,2026-01-23 19:00:00,volunteer_drive,sha256:6b569ab7c6a2f87f,2026-07-10 17:40:38
AB-1-01112,266.32,2026-03-20 02:00:00,gotv_march,sha256:67ee0c59158d356b,2026-07-10 17:40:38
AB-1-01113,9.38,2026-01-01 17:00:00,fundraising_2026,sha256:569a719e5790a55c,2026-07-10 17:40:38
AB-1-01114,9.93,2026-03-11 16:00:00,volunteer_drive,sha256:97e4c34672ee950d,2026-07-10 17:40:38
AB-1-01115,10.37,2026-01-25 03:00:00,small_dollar,sha256:f2215d7fd18e232d,2026-07-10 17:40:38
AB-1-01116,4.55,2026-01-21 21:00:00,gotv_march,sha256:0dfdf9489baca735,2026-07-10 17:40:38
AB-1-01117,25.58,2026-02-25 08:00:00,small_dollar,sha256:c4da160b4e57bb1a,2026-07-10 17:40:38
AB-1-01118,9.32,2026-01-07 17:00:00,fundraising_2026,sha256:cffb2c7ce7bad083,2026-07-10 17:40:38
AB-1-01119,10.44,2026-01-15 02:00:00,gotv_march,sha256:61ed476b175fe132,2026-07-10 17:40:38
AB-1-01120,10.56,2026-03-28 10:00:00,gotv_march,sha256:e7ec4f3a3dbb1a19,2026-07-10 17:40:38
AB-1-01121,53.7,2026-01-31 23:00:00,small_dollar,sha256:aa8130e4dd5a7d38,2026-07-10 17:40:38
AB-1-01122,99.69,2026-01-10 15:00:00,small_dollar,sha256:0edf1a259b995637,2026-07-10 17:40:38
AB-1-01123,9.77,2026-03-20 14:00:00,volunteer_drive,sha256:13762e75133446b8,2026-07-10 17:40:38
AB-1-01124,27.38,2026-01-25 20:00:00,volunteer_drive,sha256:91f9fc555ef39020,2026-07-10 17:40:38
AB-1-01125,91.19,2026-01-05 22:00:00,volunteer_drive,sha256:21a8711cfcd205da,2026-07-10 17:40:38
AB-1-01126,46.71,2026-03-01 14:00:00,gotv_march,sha256:b6524838d2b2ebe2,2026-07-10 17:40:38
AB-1-01127,10.58,2026-02-07 19:00:00,volunteer_drive,sha256:5fc4ff9387d25af8,2026-07-10 17:40:38
AB-1-01128,4.91,2026-03-12 07:00:00,small_dollar,sha256:b413b9dcaadbe3fe,2026-07-10 17:40:38
AB-1-01129,53.37,2026-01-28 18:00:00,gotv_march,sha256:5786b6039871e2ba,2026-07-10 17:40:38
AB-1-01130,9.5,2026-02-24 23:00:00,small_dollar,sha256:88f35794bca3ef38,2026-07-10 17:40:38
AB-1-01131,107.97,2026-03-17 04:00:00,small_dollar,sha256:7757edfaf346520b,2026-07-10 17:40:38
AB-1-01132,263.43,2026-01-06 15:00:00,fundraising_2026,sha256:5f85fa6cfa97f787,2026-07-10 17:40:38
AB-1-01133,266.06,2026-02-20 15:00:00,small_dollar,sha256:2e00cb7e5229923d,2026-07-10 17:40:38
AB-1-01134,5.19,2026-01-11 17:00:00,small_dollar,sha256:3cde2ef3f645cf37,2026-07-10 17:40:38
AB-1-01135,23.7,2026-01-17 11:00:00,fundraising_2026,sha256:c7ff13042a0ed37a,2026-07-10 17:40:38
AB-1-01136,10.41,2026-03-27 09:00:00,fundraising_2026,sha256:41b6f6f94c727074,2026-07-10 17:40:38
AB-1-01137,245.27,2026-03-01 04:00:00,gotv_march,sha256:d6ae76a0b516dc76,2026-07-10 17:40:38
AB-1-01138,228.53,2026-03-23 00:00:00,gotv_march,sha256:1b65ea87d1f45f08,2026-07-10 17:40:38
AB-1-01139,25.99,2026-02-07 13:00:00,volunteer_drive,sha256:372ca6c9b33746af,2026-07-10 17:40:38
AB-1-01140,26.18,2026-01-11 19:00:00,fundraising_2026,sha256:10c5c5832ca300f2,2026-07-10 17:40:38
AB-1-01141,4.61,2026-03-28 11:00:00,gotv_march,sha256:aa5d2177a7877f9e,2026-07-10 17:40:38
AB-1-01142,23.38,2026-01-06 11:00:00,fundraising_2026,sha256:95d98d8f431e97b5,2026-07-10 17:40:38
AB-1-01143,23.69,2026-01-27 04:00:00,fundraising_2026,sha256:676127a6318c7e7a,2026-07-10 17:40:38
AB-1-01144,10.51,2026-03-16 22:00:00,volunteer_drive,sha256:abea0952db4f4b5a,2026-07-10 17:40:38
AB-1-01145,246.15,2026-02-04 16:00:00,fundraising_2026,sha256:76f6381051b9705f,2026-07-10 17:40:38
AB-1-01146,50.01,2026-02-14 14:00:00,fundraising_2026,sha256:7ba85c78241cb7b5,2026-07-10 17:40:38
AB-1-01147,107.99,2026-03-10 21:00:00,small_dollar,sha256:9fa9f69e60ce3e5e,2026-07-10 17:40:38
